passenger,start,end,time
1664,1,2,751
1665,4,5,21
1666,2,3,484
1667,0,2,748
1668,2,5,420
1669,3,4,913
1670,2,3,119
1671,1,2,782
1672,1,5,216
1673,1,2,346
1674,4,5,46
1675,0,3,103
1676,2,5,129
1677,2,3,186
1678,2,3,550
1679,3,5,607
1680,3,5,675
1681,0,5,419
1682,3,5,812
1683,2,5,252
1684,2,3,682
1685,4,5,922
1686,1,4,250
1687,2,5,781
1688,4,5,1
1689,2,4,680
1690,3,5,420
1691,2,4,481
1692,2,3,561
1693,4,5,605
1694,2,5,887
1695,0,2,371
1696,0,2,741
1697,2,3,502
1698,4,5,235
1699,3,5,680
1700,4,5,985
1701,4,5,335
1702,4,5,314
1703,1,5,31
1704,2,4,412
1705,2,5,645
1706,4,5,142
1707,0,5,134
1708,4,5,934
1709,0,5,318
1710,3,4,360
1711,0,2,478
1712,1,5,935
1713,0,1,66
1714,2,4,133
1715,0,1,324
1716,2,3,192
1717,3,4,837
1718,1,3,27
1719,0,1,390
1720,0,4,762
1721,1,3,11
1722,4,5,457
1723,4,5,740
1724,3,4,822
1725,4,5,342
1726,1,4,802
1727,3,5,484
1728,2,4,378
1729,0,5,479
1730,3,5,349
1731,3,4,418
1732,2,5,887
1733,0,4,888
1734,2,4,832
1735,1,5,280
1736,4,5,664
1737,2,4,426
1738,2,4,815
1739,2,3,28
1740,2,5,207
1741,2,3,570
1742,3,4,311
1743,1,2,358
1744,3,5,457
1745,1,2,653
1746,0,5,421
1747,2,3,544
1748,0,5,462
1749,0,2,963
1750,0,1,918
1751,0,5,635
1752,4,5,511
1753,1,5,307
1754,2,5,18
1755,2,3,704
1756,2,5,652
1757,2,3,9
1758,3,5,18
1759,0,3,215
1760,0,4,700
1761,1,3,974
1762,4,5,367
1763,4,5,719
1764,1,2,839
1765,1,5,74
1766,1,5,842
1767,1,3,822
1768,0,2,315
1769,1,2,177
1770,0,2,314
1771,4,5,200
1772,0,4,414
1773,3,5,186
1774,3,4,919
1775,4,5,241
1776,4,5,843
1777,0,2,12
1778,0,1,811
1779,2,4,845
1780,1,4,925
1781,2,5,527
1782,0,2,437
1783,0,1,260
1784,2,3,629
1785,2,4,119
1786,3,4,927
1787,3,5,577
1788,0,5,195
1789,0,5,551
1790,2,5,558
1791,2,5,745
1792,1,4,1
1793,2,4,128
1794,3,5,505
1795,4,5,79
1796,2,3,377
1797,4,5,697
1798,4,5,292
1799,2,3,418
1800,3,4,130
1801,4,5,414
1802,2,4,209
1803,4,5,508
1804,2,4,966
1805,0,1,42
1806,4,5,899
1807,0,5,505
1808,3,4,36
1809,4,5,861
1810,2,5,636
1811,2,3,127
1812,4,5,398
1813,2,3,129
1814,2,4,382
1815,1,2,946
1816,2,5,364
1817,2,4,481
1818,2,3,172
1819,1,5,788
1820,2,3,600
1821,2,5,907
1822,3,4,514
1823,4,5,487
1824,2,3,743
1825,3,4,258
1826,0,4,586
1827,1,5,844
1828,3,5,220
1829,1,5,834
1830,3,5,203
1831,0,2,121
1832,3,4,794
1833,4,5,245
1834,2,4,63
1835,4,5,230
1836,1,2,625
1837,2,4,644
1838,2,5,184
1839,3,5,896
1840,2,3,466
1841,4,5,286
1842,2,5,754
1843,4,5,890
1844,1,2,354
1845,2,4,589
1846,1,3,624
1847,3,4,221
1848,3,5,895
1849,4,5,972
1850,0,5,157
1851,2,3,606
1852,2,5,784
1853,3,5,279
1854,4,5,323
1855,1,3,401
1856,2,4,278
1857,2,3,601
1858,2,3,286
1859,2,3,126
1860,0,5,506
1861,1,3,155
1862,2,3,486
1863,3,4,723
1864,3,4,620
1865,2,4,382
1866,0,5,697
1867,1,4,353
1868,4,5,889
1869,3,4,809
1870,2,5,50
1871,2,5,994
1872,2,4,382
1873,4,5,966
1874,3,5,680
1875,3,4,316
1876,4,5,664
1877,2,5,188
1878,0,3,410
1879,4,5,343
1880,3,5,67
1881,4,5,520
1882,4,5,139
1883,4,5,425
1884,3,4,974
1885,2,4,976
1886,1,3,762
1887,1,2,566
1888,3,4,360
1889,0,1,894
1890,0,3,158
1891,2,3,923
1892,4,5,463
1893,0,1,251
1894,0,4,312
1895,0,1,158
1896,2,5,258
1897,1,4,15
1898,1,5,236
1899,1,2,373
1900,1,2,734
1901,2,4,322
1902,2,5,404
1903,2,4,856
1904,1,4,824
1905,4,5,796
1906,3,4,273
1907,0,5,85
1908,4,5,44
1909,0,4,225
1910,0,5,769
1911,0,3,306
1912,1,4,42
1913,2,5,864
1914,1,2,404
1915,3,5,373
1916,1,2,153
1917,4,5,425
1918,2,4,977
1919,1,2,334
1920,0,2,595
1921,2,3,925
1922,4,5,128
1923,3,4,885
1924,2,3,330
1925,2,4,30
1926,0,2,296
1927,3,4,174
1928,1,3,371
1929,1,2,206
1930,3,5,264
1931,1,2,920
1932,3,5,566
1933,1,3,366
1934,2,4,991
1935,2,4,264
1936,2,5,94
1937,0,5,781
1938,0,3,281
1939,4,5,162
1940,1,2,227
1941,4,5,660
1942,0,1,441
1943,3,4,619
1944,4,5,837
1945,2,4,891
1946,2,3,384
1947,2,4,849
1948,3,4,711
1949,1,4,680
1950,3,5,847
1951,2,3,380
1952,4,5,703
1953,3,4,419
1954,3,4,403
1955,0,1,391
1956,1,5,83
1957,1,2,138
1958,2,5,979
1959,0,5,24
1960,2,5,839
1961,1,2,836
1962,2,3,496
1963,3,5,96
1964,1,2,480
1965,2,4,192
1966,0,1,207
1967,2,4,852
1968,3,5,452
1969,4,5,479
1970,2,5,211
1971,2,3,87
1972,0,3,507
1973,2,5,42
1974,1,3,992
1975,3,5,596
1976,3,5,66
1977,0,3,172
1978,4,5,208
1979,4,5,429
1980,2,3,799
1981,2,5,991
1982,4,5,250
1983,2,5,830
1984,2,3,52
1985,3,5,978
1986,4,5,163
1987,0,4,514
1988,3,5,95
1989,3,5,182
1990,3,4,918
1991,2,3,306
1992,1,3,700
1993,1,4,977
1994,0,5,500
1995,2,5,378
1996,2,5,212
1997,3,5,184
1998,1,5,429
1999,1,2,716
