passenger,start,end,time
1664,2,3,222
1665,1,5,38
1666,0,3,431
1667,1,4,708
1668,2,4,988
1669,0,5,901
1670,1,5,141
1671,2,5,787
1672,2,4,554
1673,2,3,37
1674,1,5,206
1675,1,4,183
1676,2,3,843
1677,0,3,188
1678,0,3,264
1679,0,3,593
1680,0,1,646
1681,2,3,302
1682,1,4,363
1683,1,4,37
1684,1,5,677
1685,1,4,880
1686,2,5,980
1687,2,3,540
1688,1,4,963
1689,2,5,238
1690,2,4,364
1691,2,3,862
1692,0,3,165
1693,1,2,689
1694,0,1,273
1695,2,4,396
1696,2,3,108
1697,1,5,906
1698,0,2,363
1699,2,4,230
1700,0,1,505
1701,2,5,156
1702,1,4,517
1703,1,3,596
1704,0,2,980
1705,1,2,5
1706,0,1,84
1707,0,4,540
1708,1,2,154
1709,0,5,649
1710,2,3,231
1711,2,3,195
1712,1,2,826
1713,2,5,133
1714,2,3,548
1715,2,3,584
1716,2,4,802
1717,1,3,287
1718,2,4,713
1719,0,2,583
1720,2,5,186
1721,0,3,565
1722,1,3,221
1723,1,2,262
1724,0,2,973
1725,2,3,871
1726,2,3,946
1727,1,5,652
1728,2,3,760
1729,2,5,626
1730,2,3,715
1731,0,4,411
1732,0,5,631
1733,2,4,307
1734,2,5,322
1735,0,5,135
1736,1,2,167
1737,0,2,750
1738,0,5,242
1739,1,5,185
1740,0,5,771
1741,1,5,452
1742,1,2,947
1743,2,5,762
1744,0,5,543
1745,2,3,285
1746,0,4,203
1747,0,4,827
1748,2,5,469
1749,1,5,974
1750,1,4,654
1751,1,3,118
1752,0,4,863
1753,2,3,198
1754,0,2,104
1755,2,5,1
1756,2,5,569
1757,1,2,585
1758,2,5,657
1759,1,3,565
1760,1,3,353
1761,0,5,490
1762,1,5,729
1763,0,3,352
1764,0,1,657
1765,1,3,92
1766,2,5,489
1767,0,5,436
1768,0,1,222
1769,0,3,777
1770,2,4,950
1771,2,4,786
1772,0,4,615
1773,2,3,365
1774,1,3,902
1775,1,2,98
1776,2,3,150
1777,1,3,47
1778,2,4,344
1779,2,3,10
1780,0,2,523
1781,0,4,854
1782,0,4,981
1783,1,2,460
1784,2,4,789
1785,2,4,126
1786,1,2,425
1787,1,3,145
1788,0,1,923
1789,0,4,849
1790,2,5,376
1791,2,4,107
1792,0,3,872
1793,0,3,617
1794,0,2,334
1795,0,3,530
1796,0,2,518
1797,2,4,729
1798,0,4,217
1799,1,5,258
1800,1,2,574
1801,1,5,293
1802,2,4,196
1803,2,3,505
1804,1,5,15
1805,1,2,242
1806,0,4,696
1807,0,2,341
1808,0,2,771
1809,2,4,90
1810,0,1,962
1811,2,4,993
1812,0,4,37
1813,2,3,917
1814,2,3,860
1815,2,5,979
1816,0,4,985
1817,1,5,575
1818,1,2,996
1819,1,4,379
1820,2,4,283
1821,2,5,358
1822,0,4,4
1823,1,2,449
1824,2,3,91
1825,1,2,144
1826,0,4,190
1827,2,3,718
1828,2,3,46
1829,2,4,692
1830,2,4,471
1831,2,3,835
1832,1,3,156
1833,1,4,896
1834,2,3,240
1835,0,4,370
1836,1,4,726
1837,1,4,217
1838,0,4,786
1839,1,3,491
1840,2,5,325
1841,0,2,890
1842,1,3,93
1843,0,5,866
1844,0,3,639
1845,1,4,655
1846,2,4,52
1847,0,4,730
1848,0,4,448
1849,1,5,608
1850,0,4,997
1851,0,3,826
1852,2,4,478
1853,1,3,975
1854,2,5,231
1855,1,3,422
1856,2,4,649
1857,0,5,524
1858,1,4,738
1859,0,5,304
1860,1,4,805
1861,0,4,624
1862,0,2,659
1863,0,1,251
1864,2,5,484
1865,2,3,137
1866,0,1,417
1867,0,1,446
1868,1,3,329
1869,0,5,283
1870,0,1,909
1871,1,2,991
1872,0,3,444
1873,2,5,137
1874,0,2,37
1875,2,4,481
1876,0,5,310
1877,0,3,23
1878,2,5,697
1879,1,3,800
1880,1,5,783
1881,0,3,281
1882,2,5,81
1883,1,2,426
1884,1,3,21
1885,0,1,745
1886,1,2,147
1887,0,1,479
1888,2,5,787
1889,2,4,797
1890,1,2,847
1891,2,5,361
1892,2,3,927
1893,0,5,508
1894,2,5,118
1895,0,3,823
1896,0,3,935
1897,1,5,176
1898,1,3,161
1899,0,1,738
1900,0,5,920
1901,0,3,172
1902,0,3,727
1903,1,3,169
1904,1,3,74
1905,1,5,104
1906,2,4,964
1907,0,2,737
1908,0,2,496
1909,1,5,862
1910,2,5,552
1911,1,5,951
1912,0,5,981
1913,0,3,131
1914,2,3,281
1915,2,5,346
1916,0,3,332
1917,1,2,107
1918,1,5,395
1919,1,5,946
1920,0,1,197
1921,2,4,366
1922,2,5,331
1923,1,4,385
1924,0,3,734
1925,2,3,832
1926,2,5,576
1927,1,5,540
1928,0,5,198
1929,0,1,965
1930,2,5,265
1931,2,3,427
1932,2,5,337
1933,1,5,838
1934,0,2,448
1935,1,3,28
1936,0,1,702
1937,2,4,937
1938,1,4,471
1939,2,5,887
1940,0,2,592
1941,2,4,35
1942,1,5,632
1943,0,5,496
1944,1,2,439
1945,2,4,883
1946,1,3,760
1947,0,5,667
1948,0,2,825
1949,0,2,288
1950,2,3,500
1951,2,5,223
1952,1,3,136
1953,1,4,891
1954,0,2,161
1955,0,4,381
1956,1,2,167
1957,2,5,582
1958,0,1,500
1959,0,3,407
1960,1,2,686
1961,1,3,166
1962,1,4,330
1963,0,3,220
1964,2,5,773
1965,0,2,489
1966,1,5,192
1967,2,5,712
1968,1,4,924
1969,2,4,52
1970,1,4,936
1971,2,3,815
1972,2,3,944
1973,2,3,996
1974,0,3,119
1975,0,3,173
1976,0,3,871
1977,2,4,716
1978,0,1,996
1979,2,4,867
1980,0,3,651
1981,1,2,244
1982,2,4,954
1983,0,2,692
1984,2,3,670
1985,0,2,20
1986,0,2,239
1987,1,4,278
1988,2,4,502
1989,0,1,213
1990,0,3,682
1991,0,5,192
1992,1,5,86
1993,2,4,813
1994,0,4,542
1995,2,4,278
1996,1,5,64
1997,1,5,223
1998,2,5,655
1999,0,4,414
2000,2,4,487
2001,2,3,804
2002,1,4,242
2003,0,5,324
2004,1,4,959
2005,2,4,619
2006,2,3,384
2007,0,5,685
2008,1,3,682
2009,2,3,957
2010,2,5,897
2011,1,3,884
2012,0,2,420
2013,1,2,450
2014,1,5,743
2015,0,2,481
2016,0,5,388
2017,0,5,309
2018,1,5,433
2019,0,1,204
2020,1,2,758
2021,2,3,188
2022,2,3,313
2023,1,5,329
2024,1,4,587
2025,2,5,39
2026,0,1,539
2027,2,5,299
2028,2,4,377
2029,2,5,733
2030,2,3,214
2031,1,2,405
2032,2,5,466
2033,0,3,992
2034,1,4,424
2035,1,4,919
2036,0,1,246
2037,2,5,126
2038,2,3,972
2039,1,3,972
2040,2,4,867
2041,0,5,867
2042,0,3,470
2043,1,5,53
2044,1,5,828
2045,1,3,491
2046,1,4,743
2047,1,5,669
2048,0,2,552
2049,2,3,376
2050,0,3,456
2051,0,5,953
2052,2,4,188
2053,0,5,480
2054,1,3,44
2055,1,4,663
2056,0,1,52
2057,1,4,727
2058,2,5,543
2059,1,5,425
2060,0,2,547
2061,2,4,850
2062,1,4,258
2063,1,3,981
2064,1,3,223
2065,0,1,129
2066,2,5,356
2067,0,2,882
2068,2,5,898
2069,1,5,462
2070,0,4,76
2071,2,5,667
2072,1,4,620
2073,2,3,204
2074,0,4,144
2075,2,3,746
2076,2,4,368
2077,0,3,718
2078,2,4,683
2079,2,5,220
2080,2,3,298
2081,2,4,254
2082,2,5,390
2083,1,2,945
2084,1,4,385
2085,0,4,455
2086,0,1,975
2087,0,1,98
2088,1,2,332
2089,2,3,785
2090,1,4,902
2091,2,4,703
2092,1,2,528
2093,1,5,118
2094,0,2,160
2095,1,5,111
2096,1,2,21
2097,1,2,66
2098,0,2,70
2099,1,5,770
2100,1,4,760
2101,1,2,159
2102,2,4,389
2103,0,3,1
2104,0,5,411
2105,1,3,305
2106,1,3,575
2107,2,3,949
2108,2,3,264
2109,0,1,605
2110,1,2,264
2111,1,5,149
2112,1,3,820
2113,2,3,639
2114,1,3,396
2115,1,4,395
2116,1,2,480
2117,2,5,316
2118,0,3,338
2119,0,2,361
2120,1,2,288
2121,2,5,891
2122,0,2,975
2123,0,4,731
2124,0,5,670
2125,1,3,568
2126,1,4,672
2127,1,5,322
2128,2,4,805
2129,2,5,685
2130,0,3,830
2131,1,3,480
2132,1,2,241
2133,0,2,716
2134,2,3,690
2135,1,3,710
2136,1,4,968
2137,1,2,369
2138,2,5,946
2139,2,4,543
2140,2,4,266
2141,1,2,951
2142,0,4,890
2143,0,3,618
2144,2,4,416
2145,2,3,477
2146,2,5,391
2147,0,3,298
2148,1,4,886
2149,1,2,296
2150,1,3,516
2151,1,2,644
2152,0,2,546
2153,1,2,385
2154,1,5,170
2155,2,3,390
2156,2,5,660
2157,0,3,388
2158,0,5,901
2159,0,4,748
2160,1,2,240
2161,2,4,207
2162,2,4,165
2163,0,1,571
2164,2,3,846
2165,1,2,330
2166,0,3,650
2167,0,1,279
2168,0,2,126
2169,0,4,106
2170,0,2,772
2171,2,5,284
2172,2,5,426
2173,2,4,690
2174,0,5,854
2175,2,4,70
2176,0,2,900
2177,2,4,25
2178,0,4,672
2179,0,2,764
2180,2,4,977
2181,2,5,256
2182,0,5,468
2183,2,4,246
2184,0,2,259
2185,0,5,479
2186,2,3,76
2187,1,4,177
2188,2,4,988
2189,1,4,551
2190,1,4,201
2191,1,3,976
2192,1,3,338
2193,1,5,378
2194,1,4,653
2195,0,1,455
2196,1,5,424
2197,1,3,53
2198,1,3,502
2199,2,4,777
2200,0,2,321
2201,1,4,622
2202,0,4,744
2203,0,1,195
2204,1,4,186
2205,0,2,412
2206,2,4,973
2207,2,4,719
2208,0,1,616
2209,0,1,799
2210,2,3,330
2211,2,3,383
2212,2,3,305
2213,2,5,871
2214,2,4,347
2215,2,5,636
2216,1,2,55
2217,0,5,325
2218,1,3,964
2219,0,2,908
2220,1,2,389
2221,0,3,982
2222,0,1,968
2223,0,4,916
2224,1,4,313
2225,2,3,676
2226,1,4,832
2227,1,5,131
2228,0,3,205
2229,2,4,846
2230,1,2,461
2231,0,2,456
2232,2,4,298
2233,0,5,934
2234,0,3,903
2235,2,4,536
2236,2,5,180
2237,1,5,200
2238,0,1,574
2239,1,4,361
2240,1,3,762
2241,0,1,376
2242,0,3,220
2243,1,3,115
2244,2,4,856
2245,2,5,254
2246,2,5,837
2247,2,5,189
2248,2,5,934
2249,2,3,46
2250,0,4,396
2251,0,2,908
2252,1,5,138
2253,2,3,495
2254,1,2,148
2255,1,5,526
2256,2,5,464
2257,2,5,964
2258,1,3,541
2259,0,2,684
2260,0,1,737
2261,1,2,575
2262,1,5,313
2263,1,3,832
2264,1,5,150
2265,0,4,149
2266,0,2,918
2267,0,2,295
2268,2,4,340
2269,2,5,817
2270,2,4,836
2271,1,3,748
2272,0,3,157
2273,2,3,639
2274,1,2,362
2275,1,2,57
2276,0,2,436
2277,2,3,796
2278,0,1,588
2279,1,3,328
2280,2,3,991
2281,1,5,703
2282,0,5,580
2283,1,2,232
2284,0,3,237
2285,1,4,800
2286,0,1,998
2287,2,5,149
2288,2,3,737
2289,0,3,829
2290,2,5,843
2291,2,3,729
2292,0,1,780
2293,2,3,268
2294,0,5,771
2295,0,3,3
2296,0,2,995
2297,1,5,331
2298,2,3,608
2299,1,5,230
2300,1,3,100
2301,0,3,477
2302,2,5,423
2303,0,1,665
2304,0,2,650
2305,2,3,762
2306,0,5,123
2307,0,1,55
2308,0,5,249
2309,1,5,903
2310,1,2,478
2311,1,2,288
2312,2,5,697
2313,0,3,469
2314,2,5,748
2315,2,4,523
2316,0,5,935
2317,1,5,797
2318,1,5,73
2319,0,4,104
2320,1,4,693
2321,1,3,503
2322,1,3,217
2323,2,5,67
2324,2,5,696
2325,1,4,472
2326,2,5,541
2327,0,1,552
2328,1,3,993
2329,2,5,325
2330,0,3,152
2331,1,2,493
2332,0,2,130
2333,2,5,304
2334,1,4,459
2335,2,3,273
2336,1,2,672
2337,0,2,155
2338,1,3,535
2339,1,3,894
2340,2,5,785
2341,0,5,475
2342,1,2,94
2343,0,2,500
2344,1,4,493
2345,1,2,959
2346,0,2,658
2347,1,4,1
2348,0,4,196
2349,0,5,692
2350,0,4,201
2351,0,1,301
2352,0,5,41
2353,1,4,451
2354,1,5,144
2355,0,5,957
2356,0,4,89
2357,0,5,616
2358,1,4,127
2359,1,3,510
2360,2,5,341
2361,1,3,100
2362,2,4,494
2363,1,5,335
2364,2,4,739
2365,0,3,739
2366,0,4,122
2367,0,2,296
2368,0,3,850
2369,0,4,474
2370,2,3,295
2371,0,5,597
2372,2,4,737
2373,2,4,372
2374,2,4,714
2375,1,2,358
2376,0,2,44
2377,1,4,9
2378,1,2,844
2379,1,2,740
2380,0,5,931
2381,0,5,449
2382,2,4,287
2383,2,4,160
2384,1,4,853
2385,0,4,624
2386,1,5,604
2387,1,4,215
2388,0,4,649
2389,0,3,190
2390,0,1,501
2391,1,3,53
2392,2,5,676
2393,1,4,777
2394,1,3,948
2395,0,5,262
2396,2,4,911
2397,2,3,231
2398,0,1,486
2399,0,5,925
2400,1,2,443
2401,1,4,146
2402,2,5,44
2403,0,4,366
2404,0,5,980
2405,2,4,273
2406,1,5,56
2407,1,5,276
2408,2,5,114
2409,2,3,269
2410,0,5,801
2411,2,5,439
2412,1,4,687
2413,0,5,454
2414,1,3,307
2415,1,4,687
2416,2,3,822
2417,0,1,834
2418,2,4,126
2419,0,1,629
2420,1,4,503
2421,0,3,364
2422,0,1,460
2423,2,5,839
2424,0,1,355
2425,2,3,492
2426,2,3,261
2427,1,3,827
2428,2,3,300
2429,0,5,656
2430,2,4,626
2431,1,2,145
2432,1,3,694
2433,0,3,824
2434,0,4,305
2435,2,4,513
2436,1,2,71
2437,1,4,618
2438,0,5,371
2439,2,5,556
2440,2,5,211
2441,2,3,971
2442,1,5,744
2443,1,2,22
2444,1,4,664
2445,2,5,324
2446,0,5,674
2447,1,3,987
2448,0,1,800
2449,0,1,901
2450,1,5,502
2451,0,5,962
2452,2,5,222
2453,2,5,763
2454,0,2,960
2455,2,4,429
2456,2,4,92
2457,1,4,59
2458,2,5,582
2459,2,4,290
2460,2,4,655
2461,2,3,433
2462,2,4,788
2463,1,5,880
2464,0,1,648
2465,0,1,494
2466,1,4,168
2467,2,3,161
2468,2,4,352
2469,2,5,729
2470,1,2,558
2471,0,3,889
2472,2,3,800
2473,1,4,613
2474,2,3,534
2475,1,3,617
2476,1,4,340
2477,1,2,14
2478,2,4,302
2479,2,5,671
2480,2,3,983
2481,2,4,71
2482,0,5,493
2483,2,5,197
2484,2,5,136
2485,0,3,866
2486,2,4,522
2487,0,3,110
2488,1,4,370
2489,2,3,351
2490,2,4,237
2491,0,4,485
2492,1,2,250
2493,1,3,839
2494,0,2,309
2495,0,3,922
2496,2,4,966
2497,1,5,631
2498,1,5,891
2499,0,5,322
2500,0,3,293
2501,2,3,983
2502,2,3,748
2503,1,3,297
2504,0,2,148
2505,0,5,823
2506,2,5,878
2507,2,3,80
2508,2,3,8
2509,0,4,838
2510,1,5,271
2511,2,5,993
2512,0,1,218
2513,1,5,341
2514,0,3,604
2515,0,5,578
2516,2,5,346
2517,2,3,841
2518,2,5,742
2519,1,4,628
2520,2,4,967
2521,1,3,462
2522,2,4,69
2523,2,3,720
2524,0,5,109
2525,2,5,120
2526,2,3,751
2527,2,4,256
2528,0,3,644
2529,2,3,23
2530,1,4,355
2531,0,5,868
2532,1,3,558
2533,1,2,661
2534,0,2,494
2535,1,5,525
2536,2,4,116
2537,2,3,429
2538,2,4,248
2539,0,5,806
2540,0,5,890
2541,0,2,844
2542,1,4,861
2543,2,5,696
2544,1,5,987
2545,2,4,355
2546,1,4,878
2547,0,5,957
2548,2,5,506
2549,2,3,168
2550,1,5,803
2551,0,1,221
2552,0,4,390
2553,0,4,558
2554,0,3,228
2555,2,5,609
2556,2,3,680
2557,2,5,912
2558,2,4,587
2559,1,4,489
2560,0,2,475
2561,2,4,93
2562,1,5,853
2563,1,3,776
2564,1,4,734
2565,1,4,462
2566,1,3,683
2567,0,2,826
2568,0,5,556
2569,0,4,312
2570,1,4,190
2571,1,4,864
2572,1,5,159
2573,1,4,545
2574,0,1,715
2575,2,3,593
2576,2,5,245
2577,2,5,411
2578,0,3,726
2579,0,3,385
2580,0,5,103
2581,1,4,698
2582,0,3,853
2583,0,4,629
2584,2,5,225
2585,1,4,481
2586,1,3,958
2587,1,2,351
2588,0,2,39
2589,0,5,915
2590,2,4,763
2591,0,4,398
2592,2,3,143
2593,0,3,165
2594,0,3,300
2595,1,3,924
2596,1,5,31
2597,2,4,52
2598,1,2,907
2599,2,4,947
2600,2,4,307
2601,1,5,604
2602,2,5,365
2603,1,2,613
2604,1,2,965
2605,0,4,937
2606,0,4,197
2607,1,3,263
2608,1,5,369
2609,0,3,141
2610,1,5,778
2611,2,3,750
2612,1,2,717
2613,1,4,514
2614,2,4,931
2615,1,3,720
2616,0,1,1
2617,1,3,973
2618,2,5,101
2619,2,4,660
2620,2,4,648
2621,1,3,5
2622,2,5,652
2623,0,1,952
2624,2,4,905
2625,1,4,112
2626,0,3,803
2627,0,4,55
2628,1,4,433
2629,1,2,906
2630,2,3,480
2631,2,5,816
2632,2,4,646
2633,0,4,434
2634,1,4,65
2635,0,5,847
2636,1,2,812
2637,0,2,443
2638,0,2,153
2639,0,2,509
2640,0,2,400
2641,1,2,589
2642,2,5,657
2643,0,3,930
2644,2,5,181
2645,2,5,232
2646,1,3,789
2647,0,2,310
2648,1,2,840
2649,2,5,730
2650,2,5,90
2651,1,3,136
2652,0,2,110
2653,1,2,215
2654,0,3,670
2655,2,3,944
2656,0,3,968
2657,1,5,708
2658,0,3,408
2659,1,3,854
2660,2,4,505
2661,0,4,391
2662,0,4,144
2663,2,4,516
2664,1,5,692
2665,1,2,725
2666,1,3,477
2667,0,5,372
2668,1,4,863
2669,2,3,56
2670,1,3,713
2671,2,4,815
2672,0,5,273
2673,0,5,416
2674,0,5,133
2675,2,4,151
2676,2,5,810
2677,1,2,173
2678,0,4,271
2679,1,4,338
2680,2,3,775
2681,0,5,571
2682,2,4,648
2683,0,3,65
2684,0,3,785
2685,2,4,509
2686,0,3,845
2687,1,4,672
2688,1,4,468
2689,1,3,501
2690,1,3,720
2691,0,1,873
2692,0,3,562
2693,0,3,269
2694,1,5,62
2695,2,5,465
2696,2,3,5
2697,2,4,787
2698,0,4,198
2699,1,3,638
2700,0,3,522
2701,1,2,346
2702,0,3,977
2703,2,3,447
2704,1,5,536
2705,1,3,552
2706,0,2,967
2707,2,5,468
2708,0,2,465
2709,2,5,521
2710,2,3,826
2711,0,1,389
2712,0,1,805
2713,0,4,212
2714,2,5,999
2715,1,3,2
2716,2,5,257
2717,1,5,77
2718,2,4,687
2719,1,3,8
2720,1,2,60
2721,0,4,574
2722,1,5,147
2723,0,1,617
2724,1,5,460
2725,2,4,463
2726,0,2,956
2727,1,3,293
2728,1,5,577
2729,0,3,346
2730,1,4,927
2731,0,1,541
2732,0,1,805
2733,0,3,480
2734,0,4,88
2735,1,3,95
2736,0,1,489
2737,2,3,10
2738,2,5,319
2739,1,4,716
2740,0,1,441
2741,1,5,330
2742,2,5,637
2743,0,4,824
2744,1,4,284
2745,1,4,507
2746,1,4,523
2747,2,5,259
2748,0,1,857
2749,0,2,964
2750,1,3,182
2751,1,3,504
2752,0,4,273
2753,2,4,281
2754,1,2,604
2755,2,4,212
2756,1,4,831
2757,2,5,575
2758,0,4,64
2759,2,5,990
2760,1,5,278
2761,2,4,296
2762,2,5,452
2763,1,4,569
2764,2,4,446
2765,1,2,217
2766,0,3,920
2767,2,4,854
2768,2,5,333
2769,1,4,492
2770,1,5,681
2771,1,4,279
2772,0,1,36
2773,0,2,811
2774,1,3,63
2775,2,5,138
2776,0,5,46
2777,0,1,29
2778,0,1,947
2779,1,3,160
2780,1,3,645
2781,2,5,623
2782,1,2,448
2783,2,3,474
2784,1,5,72
2785,1,2,552
2786,1,2,701
2787,2,4,824
2788,0,3,19
2789,2,3,298
2790,1,2,116
2791,2,5,854
2792,1,5,511
2793,2,5,554
2794,2,3,590
2795,0,2,715
2796,2,5,660
2797,1,3,613
2798,1,3,341
2799,2,4,656
2800,1,5,186
2801,2,4,832
2802,1,2,710
2803,2,3,487
2804,2,3,698
2805,1,3,798
2806,2,4,620
2807,0,2,391
2808,2,5,954
2809,0,5,838
2810,1,2,842
2811,0,4,714
2812,1,4,135
2813,0,5,196
2814,0,5,574
2815,2,4,507
2816,1,3,318
2817,1,2,479
2818,2,3,575
2819,2,4,943
2820,2,4,35
2821,0,3,661
2822,2,3,364
2823,0,4,490
2824,2,5,12
2825,1,4,177
2826,1,2,634
2827,1,5,745
2828,2,3,343
2829,1,3,142
2830,1,2,438
2831,0,5,758
2832,0,5,598
2833,1,5,848
2834,1,2,28
2835,2,4,63
2836,2,5,600
2837,0,3,315
2838,1,5,676
2839,0,1,66
2840,1,4,696
2841,0,3,464
2842,1,5,753
2843,2,5,293
2844,0,2,927
2845,2,3,624
2846,2,3,308
2847,0,5,101
2848,2,5,850
2849,1,5,943
2850,2,4,61
2851,0,2,384
2852,1,4,896
2853,1,4,257
2854,2,5,785
2855,1,3,958
2856,1,4,627
2857,1,5,486
2858,1,2,299
2859,2,5,496
2860,1,5,198
2861,1,5,352
2862,0,5,517
2863,2,4,687
2864,1,3,302
2865,2,5,439
2866,2,5,45
2867,1,2,817
2868,1,4,942
2869,1,5,792
2870,1,2,957
2871,0,4,565
2872,2,5,444
2873,0,5,54
2874,1,3,162
2875,1,2,951
2876,2,3,270
2877,2,3,881
2878,1,3,848
2879,0,2,543
2880,2,3,206
2881,2,3,12
2882,2,4,540
2883,1,4,751
2884,2,5,294
2885,1,2,889
2886,0,3,467
2887,2,4,729
2888,2,4,270
2889,1,2,633
2890,1,3,953
2891,0,1,858
2892,1,5,573
2893,2,4,587
2894,2,4,978
2895,1,4,36
2896,2,3,196
2897,1,3,92
2898,1,2,684
2899,0,1,769
2900,0,4,787
2901,2,3,39
2902,0,3,692
2903,2,5,332
2904,0,1,225
2905,1,4,302
2906,0,4,567
2907,1,3,809
2908,1,4,725
2909,1,5,931
2910,2,5,957
2911,2,3,833
2912,0,5,670
2913,2,5,495
2914,0,5,494
2915,2,4,55
2916,2,3,962
2917,1,5,194
2918,1,4,783
2919,1,4,423
2920,0,2,974
2921,2,5,524
2922,2,3,906
2923,1,2,675
2924,0,1,717
2925,2,5,268
2926,1,4,848
2927,0,1,599
2928,0,5,968
2929,1,3,226
2930,2,4,59
2931,0,1,835
2932,2,3,54
2933,1,4,389
2934,1,3,0
2935,0,5,948
2936,0,2,350
2937,2,4,923
2938,0,5,20
2939,1,2,930
2940,2,4,78
2941,1,2,247
2942,1,3,668
2943,0,1,100
2944,2,3,498
2945,1,3,532
2946,2,3,74
2947,2,5,266
2948,0,2,581
2949,0,4,161
2950,1,3,752
2951,2,3,863
2952,1,4,187
2953,2,4,519
2954,0,2,447
2955,1,5,904
2956,0,5,828
2957,1,3,531
2958,0,2,824
2959,1,4,360
2960,1,5,41
2961,1,2,598
2962,0,5,116
2963,2,3,213
2964,2,3,1
2965,1,4,349
2966,2,5,182
2967,2,5,295
2968,1,2,414
2969,2,3,883
2970,0,3,640
2971,0,3,537
2972,1,4,464
2973,2,5,168
2974,0,3,181
2975,0,2,49
2976,2,5,771
2977,1,4,548
2978,1,3,274
2979,1,4,845
2980,1,5,260
2981,2,5,364
2982,0,3,889
2983,1,3,502
2984,2,3,382
2985,2,4,856
2986,0,1,986
2987,0,4,603
2988,0,2,961
2989,1,5,914
2990,2,4,637
2991,1,2,316
2992,2,3,722
2993,1,5,543
2994,2,4,707
2995,2,5,886
2996,2,5,721
2997,1,2,904
2998,0,4,27
2999,0,5,97
3000,0,4,235
3001,3,4,984
3002,3,4,495
3003,4,5,261
3004,2,5,558
3005,4,5,701
3006,3,4,967
3007,3,4,474
3008,3,4,649
3009,2,5,786
3010,4,5,926
3011,0,2,851
3012,4,5,87
3013,1,3,316
3014,2,3,305
3015,0,1,204
3016,0,2,609
3017,2,5,194
3018,4,5,691
3019,3,4,369
3020,2,4,830
3021,3,4,510
3022,0,2,136
3023,0,4,661
3024,0,3,341
3025,2,5,725
3026,4,5,142
3027,2,5,668
3028,4,5,390
3029,4,5,256
3030,3,4,925
3031,4,5,554
3032,2,4,789
3033,0,4,841
3034,1,4,386
3035,3,5,573
3036,4,5,28
3037,1,4,568
3038,4,5,516
3039,0,4,595
3040,3,4,19
3041,3,5,239
3042,4,5,525
3043,4,5,690
3044,1,3,139
3045,0,5,357
3046,0,2,810
3047,2,3,471
3048,3,5,892
3049,4,5,786
3050,0,3,867
3051,0,4,31
3052,0,5,523
3053,2,4,986
3054,4,5,181
3055,2,5,341
3056,4,5,40
3057,2,4,914
3058,0,5,397
3059,1,5,870
3060,1,2,378
3061,4,5,443
3062,4,5,282
3063,2,3,154
3064,0,1,808
3065,4,5,318
3066,0,2,485
3067,0,4,224
3068,0,4,430
3069,4,5,151
3070,0,5,870
3071,2,4,290
3072,4,5,504
3073,4,5,734
3074,3,4,771
3075,0,4,732
3076,0,5,813
3077,2,5,934
3078,3,4,498
3079,1,4,762
3080,0,5,906
3081,1,2,116
3082,0,4,99
3083,2,4,125
3084,2,3,282
3085,0,3,917
3086,4,5,422
3087,1,4,373
3088,2,3,730
3089,1,3,220
3090,1,4,406
3091,2,4,950
3092,3,4,202
3093,0,5,92
3094,3,4,266
3095,4,5,444
3096,0,4,798
3097,1,5,608
3098,4,5,235
3099,0,2,320
3100,2,3,712
3101,1,4,432
3102,0,4,289
3103,3,5,71
3104,4,5,283
3105,4,5,975
3106,2,3,944
3107,1,2,452
3108,0,4,497
3109,1,4,487
3110,4,5,105
3111,2,3,540
3112,3,5,182
3113,3,4,369
3114,4,5,546
3115,1,5,839
3116,4,5,12
3117,0,2,162
3118,2,3,295
3119,4,5,964
3120,4,5,603
3121,2,4,931
3122,0,1,826
3123,4,5,468
3124,2,3,557
3125,3,5,265
3126,2,5,982
3127,3,5,360
3128,4,5,41
3129,3,4,587
3130,2,3,230
3131,1,4,308
3132,1,3,308
3133,4,5,620
3134,1,2,943
3135,3,5,331
3136,3,4,367
3137,2,4,273
3138,3,5,915
3139,1,4,636
3140,1,2,495
3141,0,1,880
3142,1,5,39
3143,2,5,560
3144,1,3,517
3145,0,5,854
3146,0,2,228
3147,0,3,418
3148,2,5,191
3149,3,4,836
3150,3,5,538
3151,1,4,498
3152,3,4,87
3153,3,4,17
3154,2,4,177
3155,4,5,805
3156,1,2,183
3157,0,4,67
3158,2,3,154
3159,2,5,713
3160,4,5,664
3161,4,5,498
3162,1,5,884
3163,4,5,751
3164,4,5,377
3165,3,4,999
3166,1,2,810
3167,2,4,776
3168,4,5,244
3169,1,2,80
3170,4,5,740
3171,4,5,785
3172,2,5,132
3173,1,5,859
3174,1,3,847
3175,0,3,559
3176,2,3,228
3177,4,5,17
3178,3,4,145
3179,3,5,865
3180,2,5,96
3181,4,5,29
3182,0,4,485
3183,2,3,595
3184,4,5,304
3185,1,2,39
3186,1,3,56
3187,1,2,580
3188,3,4,383
3189,0,1,132
3190,3,4,531
3191,1,3,469
3192,4,5,774
3193,1,5,629
3194,0,2,840
3195,3,5,13
3196,3,4,725
3197,3,4,174
3198,2,3,836
3199,0,4,697
3200,1,5,279
3201,3,4,737
3202,4,5,489
3203,1,4,179
3204,0,1,287
3205,0,3,164
3206,0,3,908
3207,0,2,808
3208,0,3,946
3209,2,4,706
3210,4,5,442
3211,1,4,68
3212,1,4,380
3213,1,5,497
3214,3,4,465
3215,0,5,896
3216,4,5,994
3217,1,2,437
